time(seconds),hFieldAvg,iFieldAvg,qFieldAvg,qcFieldAvg
80,31,9.867025252611015,9.867025252611015,0.7692612025313355,0.7692612025313355
80,32,9.867008807572963,9.867008807572963,0.7694997047400494,0.7694997047400494
80,33,9.86699236255657,9.86699236255657,0.7697379880202602,0.7697379880202602
80,34,9.866975917568256,9.866975917568256,0.7699768420730063,0.7699768420730063
80,35,9.86695947260887,9.86695947260887,0.7702166967233155,0.7702166967233155
80,36,9.86694302767772,9.86694302767772,0.7704575858098643,0.7704575858098643
80,37,9.866926582772932,9.866926582772932,0.7706978866962221,0.7706978866962221
80,38,9.866910137892088,9.866910137892088,0.7709385086692877,0.7709385086692877
80,39,9.866893693044341,9.866893693044341,0.7711784682258531,0.7711784682258531
80,40,9.86687724821991,9.86687724821991,0.7714196512417189,0.7714196512417189
80,41,9.86686080342429,9.86686080342429,0.7716605783901151,0.7716605783901151
80,42,9.866844358655086,9.866844358655086,0.7718995849794508,0.7718995849794508
80,43,9.866827913918943,9.866827913918943,0.7721367416373448,0.7721367416373448
80,44,9.866811469201876,9.866811469201876,0.7723756001627817,0.7723756001627817
80,45,9.866795024515621,9.866795024515621,0.7726139490756151,0.7726139490756151
80,46,9.866778579860448,9.866778579860448,0.7728510439774358,0.7728510439774358
80,47,9.86676213522632,9.86676213522632,0.7730871236923091,0.7730871236923091
80,48,9.866745690625734,9.866745690625734,0.7733233668650317,0.7733233668650317
80,49,9.866729246048623,9.866729246048623,0.7735597862224312,0.7735597862224312
80,50,9.866712801497899,9.866712801497899,0.7737979699865541,0.7737979699865541
80,51,9.866696356980297,9.866696356980297,0.7740356403039782,0.7740356403039782
80,52,9.866679912486475,9.866679912486475,0.7742728845617326,0.7742728845617326
80,53,9.866663468016709,9.866663468016709,0.7745103759604943,0.7745103759604943
80,54,9.866647023577626,9.866647023577626,0.7747468801938535,0.7747468801938535
80,55,9.866630579169158,9.866630579169158,0.7749837488762936,0.7749837488762936
80,56,9.866614134782202,9.866614134782202,0.7752200001336197,0.7752200001336197
80,57,9.86659769042667,9.86659769042667,0.775455724188126,0.775455724188126
80,58,9.866581246096754,9.866581246096754,0.775690980954011,0.775690980954011
80,59,9.866564801793228,9.866564801793228,0.7759266755860099,0.7759266755860099
80,60,9.866548357518024,9.866548357518024,0.7761648407901794,0.7761648407901794
80,61,9.866531913271503,9.866531913271503,0.7764012109335812,0.7764012109335812
80,62,9.86651546905335,9.86651546905335,0.7766377313094355,0.7766377313094355
80,63,9.866499024861426,9.866499024861426,0.7768754837634763,0.7768754837634763
80,64,9.866482580693013,9.866482580693013,0.7771135881008225,0.7771135881008225
80,65,9.866466136558254,9.866466136558254,0.7773521172740151,0.7773521172740151
80,66,9.866449692446695,9.866449692446695,0.7775902781701346,0.7775902781701346
80,67,9.86643324836409,9.86643324836409,0.7778301111547182,0.7778301111547182
80,68,9.86641680430785,9.86641680430785,0.7780702366193077,0.7780702366193077
80,69,9.866400360279842,9.866400360279842,0.7783097274922529,0.7783097274922529
80,70,9.866383916280073,9.866383916280073,0.778549987337087,0.778549987337087
80,71,9.866367472306665,9.866367472306665,0.778788646471814,0.778788646471814
80,72,9.866351028362212,9.866351028362212,0.7790272391480233,0.7790272391480233
80,73,9.866334584440958,9.866334584440958,0.779266825959502,0.779266825959502
80,74,9.86631814055336,9.86631814055336,0.7795059234087203,0.7795059234087203
80,75,9.866301696689272,9.866301696689272,0.779744794677019,0.779744794677019
80,76,9.866285252851414,9.866285252851414,0.7799851014609136,0.7799851014609136
80,77,9.866268809041923,9.866268809041923,0.7802255635131653,0.7802255635131653
80,78,9.866252365261078,9.866252365261078,0.7804666992172544,0.7804666992172544
80,79,9.866235921508627,9.866235921508627,0.7807077780027455,0.7807077780027455
80,80,9.866219477782531,9.866219477782531,0.780947748465814,0.780947748465814
80,81,9.866203034082051,9.866203034082051,0.7811864333795456,0.7811864333795456
80,82,9.866186590412994,9.866186590412994,0.7814253253145543,0.7814253253145543
80,83,9.866170146765414,9.866170146765414,0.7816649640294848,0.7816649640294848
80,84,9.866153703148488,9.866153703148488,0.7819053201056989,0.7819053201056989
80,85,9.866137259562267,9.866137259562267,0.7821443758517704,0.7821443758517704
80,86,9.866120815999937,9.866120815999937,0.7823846399763131,0.7823846399763131
80,87,9.866104372461674,9.866104372461674,0.782624261355195,0.782624261355195
80,88,9.86608792895397,9.86608792895397,0.7828654602321681,0.7828654602321681
80,89,9.866071485477487,9.866071485477487,0.7831062228948247,0.7831062228948247
80,90,9.866055042022023,9.866055042022023,0.7833466770873297,0.7833466770873297
80,91,9.866038598600127,9.866038598600127,0.7835875982669062,0.7835875982669062
80,92,9.8660221551993,9.8660221551993,0.7838282641391574,0.7838282641391574
80,93,9.86600571182957,9.86600571182957,0.7840697368472098,0.7840697368472098
80,94,9.865989268485746,9.865989268485746,0.784309097069073,0.784309097069073
80,95,9.865972825170727,9.865972825170727,0.7845489007202671,0.7845489007202671
80,96,9.865956381883795,9.865956381883795,0.7847897489824127,0.7847897489824127
80,97,9.865939938623402,9.865939938623402,0.785032388079142,0.785032388079142
80,98,9.865923495391822,9.865923495391822,0.7852732189455137,0.7852732189455137
80,99,9.865907052183555,9.865907052183555,0.7855131724381501,0.7855131724381501
81,00,9.865890609008376,9.865890609008376,0.7857525990408061,0.7857525990408061
81,01,9.865874165857125,9.865874165857125,0.7859932915364934,0.7859932915364934
81,02,9.865857722732411,9.865857722732411,0.7862323168419977,0.7862323168419977
81,03,9.865841279635784,9.865841279635784,0.7864724153200605,0.7864724153200605
81,04,9.865824836567924,9.865824836567924,0.7867125136408265,0.7867125136408265
81,05,9.865808393526047,9.865808393526047,0.7869525157942576,0.7869525157942576
81,06,9.865791950510344,9.865791950510344,0.7871927499891567,0.7871927499891567
81,07,9.86577550752547,9.86577550752547,0.7874323216206485,0.7874323216206485
81,08,9.865759064564374,9.865759064564374,0.7876724624285595,0.7876724624285595
81,09,9.865742621634125,9.865742621634125,0.7879133096517751,0.7879133096517751
81,10,9.865726178730185,9.865726178730185,0.7881540549692367,0.7881540549692367
81,11,9.865709735851922,9.865709735851922,0.7883940534644616,0.7883940534644616
81,12,9.86569329300257,9.86569329300257,0.7886359396022445,0.7886359396022445
81,13,9.865676850182068,9.865676850182068,0.7888784699576977,0.7888784699576977
81,14,9.865660407387349,9.865660407387349,0.7891206974101473,0.7891206974101473
81,15,9.86564396461836,9.86564396461836,0.7893618525649095,0.7893618525649095
81,16,9.865627521880686,9.865627521880686,0.7896039015288189,0.7896039015288189
81,17,9.865611079164633,9.865611079164633,0.7898462720683463,0.7898462720683463
81,18,9.865594636479084,9.865594636479084,0.7900875912376585,0.7900875912376585
81,19,9.865578193824774,9.865578193824774,0.790328147770907,0.790328147770907
81,20,9.865561751193823,9.865561751193823,0.7905682029685221,0.7905682029685221
81,21,9.865545308591221,9.865545308591221,0.790809657956283,0.790809657956283
81,22,9.865528866012996,9.865528866012996,0.79104934395232,0.79104934395232
81,23,9.865512423465585,9.865512423465585,0.7912891611994121,0.7912891611994121
81,24,9.865495980946388,9.865495980946388,0.7915281927429862,0.7915281927429862
81,25,9.865479538450996,9.865479538450996,0.7917676799463146,0.7917676799463146
81,26,9.865463095988801,9.865463095988801,0.7920076830907081,0.7920076830907081
81,27,9.865446653550563,9.865446653550563,0.7922475570095874,0.7922475570095874
81,28,9.865430211138117,9.865430211138117,0.792488122931144,0.792488122931144
81,29,9.865413768754477,9.865413768754477,0.7927289927107575,0.7927289927107575
81,30,9.865397326397224,9.865397326397224,0.7929701797627361,0.7929701797627361
81,31,9.865380884070587,9.865380884070587,0.7932110974513633,0.7932110974513633
81,32,9.865364441765465,9.865364441765465,0.7934505598953558,0.7934505598953558
81,33,9.865347999493464,9.865347999493464,0.7936915967388705,0.7936915967388705
81,34,9.86533155724489,9.86533155724489,0.7939333454679567,0.7939333454679567
81,35,9.865315115025611,9.865315115025611,0.7941766713975231,0.7941766713975231
81,36,9.865298672836557,9.865298672836557,0.7944209030971551,0.7944209030971551
81,37,9.865282230671877,9.865282230671877,0.7946650504468501,0.7946650504468501
81,38,9.865265788534943,9.865265788534943,0.7949105833052361,0.7949105833052361
81,39,9.865249346422392,9.865249346422392,0.795155261841129,0.795155261841129
81,40,9.86523290434009,9.86523290434009,0.7954006269767853,0.7954006269767853
81,41,9.865216462287163,9.865216462287163,0.7956461828180178,0.7956461828180178
81,42,9.865200020257586,9.865200020257586,0.7958919167196878,0.7958919167196878
81,43,9.865183578260952,9.865183578260952,0.7961373673764408,0.7961373673764408
81,44,9.865167136288381,9.865167136288381,0.7963809667006848,0.7963809667006848
81,45,9.865150694342216,9.865150694342216,0.7966233805943453,0.7966233805943453
81,46,9.86513425242424,9.86513425242424,0.7968652893187927,0.7968652893187927
81,47,9.865117810534615,9.865117810534615,0.7971080469820724,0.7971080469820724
81,48,9.865101368671278,9.865101368671278,0.797350892801658,0.797350892801658
81,49,9.865084926834236,9.865084926834236,0.7975947462208401,0.7975947462208401
81,50,9.865068485027908,9.865068485027908,0.7978380894676003,0.7978380894676003
81,51,9.865052043243226,9.865052043243226,0.7980841198961873,0.7980841198961873
81,52,9.865035601493902,9.865035601493902,0.7983299709313172,0.7983299709313172
81,53,9.865019159766241,9.865019159766241,0.7985749082683116,0.7985749082683116
81,54,9.86500271806904,9.86500271806904,0.7988207632872759,0.7988207632872759
81,55,9.864986276398382,9.864986276398382,0.7990670651810329,0.7990670651810329
81,56,9.86496983475355,9.86496983475355,0.7993144562798795,0.7993144562798795
81,57,9.864953393135014,9.864953393135014,0.7995620344347543,0.7995620344347543
81,58,9.864936951547785,9.864936951547785,0.7998085453644843,0.7998085453644843
81,59,9.864920509983737,9.864920509983737,0.8000538036681033,0.8000538036681033
81,60,9.864904068452919,9.864904068452919,0.8002975470923468,0.8002975470923468
81,61,9.864887626943757,9.864887626943757,0.8005425276491461,0.8005425276491461
81,62,9.864871185463254,9.864871185463254,0.8007854280837403,0.8007854280837403
81,63,9.864854744010984,9.864854744010984,0.801030941094485,0.801030941094485
81,64,9.864838302587488,9.864838302587488,0.8012764869932707,0.8012764869932707
81,65,9.864821861192237,9.864821861192237,0.8015207577180472,0.8015207577180472
81,66,9.864805419822913,9.864805419822913,0.8017655354021929,0.8017655354021929
81,67,9.864788978477934,9.864788978477934,0.8020096684280837,0.8020096684280837
81,68,9.864772537165623,9.864772537165623,0.8022536471439715,0.8022536471439715
81,69,9.864756095877722,9.864756095877722,0.8024973505220678,0.8024973505220678
81,70,9.864739654615125,9.864739654615125,0.8027407435806178,0.8027407435806178
81,71,9.864723213381932,9.864723213381932,0.802986453108143,0.802986453108143
81,72,9.86470677217683,9.86470677217683,0.8032326276131132,0.8032326276131132
81,73,9.864690331000078,9.864690331000078,0.8034781992938027,0.8034781992938027
81,74,9.8646738898521,9.8646738898521,0.803722798041686,0.803722798041686
81,75,9.864657448725664,9.864657448725664,0.8039657184504666,0.8039657184504666
81,76,9.864641007632311,9.864641007632311,0.8042092181212345,0.8042092181212345
81,77,9.864624566562275,9.864624566562275,0.8044536923319012,0.8044536923319012
81,78,9.864608125523558,9.864608125523558,0.8046959966103617,0.8046959966103617
81,79,9.864591684508865,9.864591684508865,0.8049374609162429,0.8049374609162429
81,80,9.864575243522275,9.864575243522275,0.8051812772963359,0.8051812772963359
81,81,9.864558802564446,9.864558802564446,0.8054245491992608,0.8054245491992608
81,82,9.864542361630127,9.864542361630127,0.805667304563131,0.805667304563131
81,83,9.864525920726932,9.864525920726932,0.8059091939698357,0.8059091939698357
81,84,9.864509479852083,9.864509479852083,0.8061525275594584,0.8061525275594584
81,85,9.864493039001044,9.864493039001044,0.8063975459695905,0.8063975459695905
81,86,9.86447659817833,9.86447659817833,0.8066415653828907,0.8066415653828907
81,87,9.864460157386882,9.864460157386882,0.806888572097911,0.806888572097911
81,88,9.864443716621057,9.864443716621057,0.8071356695749756,0.8071356695749756
81,89,9.86442727588177,9.86442727588177,0.8073823115318093,0.8073823115318093
81,90,9.864410835168878,9.864410835168878,0.8076270799608128,0.8076270799608128
81,91,9.864394394481682,9.864394394481682,0.80787165707746,0.80787165707746
81,92,9.864377953825228,9.864377953825228,0.8081169555458607,0.8081169555458607
81,93,9.86436151319755,9.86436151319755,0.8083627514757906,0.8083627514757906
81,94,9.864345072593933,9.864345072593933,0.8086085794526269,0.8086085794526269
81,95,9.864328632015997,9.864328632015997,0.8088521693671226,0.8088521693671226
81,96,9.864312191469251,9.864312191469251,0.8090971502753374,0.8090971502753374
81,97,9.86429575094847,9.86429575094847,0.8093416240170114,0.8093416240170114
81,98,9.864279310455746,9.864279310455746,0.8095872838791075,0.8095872838791075
81,99,9.864262869990014,9.864262869990014,0.8098325384442084,0.8098325384442084
82,00,9.864246429555049,9.864246429555049,0.8100803351740279,0.8100803351740279
82,01,9.864229989140991,9.864229989140991,0.810327406062127,0.810327406062127
82,02,9.864213548760501,9.864213548760501,0.8105734924708103,0.8105734924708103
82,03,9.86419710840345,9.86419710840345,0.8108196906347926,0.8108196906347926
82,04,9.86418066807283,9.86418066807283,0.8110635889853154,0.8110635889853154
82,05,9.864164227775287,9.864164227775287,0.8113096732963764,0.8113096732963764
82,06,9.864147787501638,9.864147787501638,0.811555773672373,0.811555773672373
82,07,9.864131347251943,9.864131347251943,0.8118020202832186,0.8118020202832186
82,08,9.864114907032953,9.864114907032953,0.812047730269157,0.812047730269157
82,09,9.86409846684455,9.86409846684455,0.8122921864603588,0.8122921864603588
82,10,9.86408202667826,9.86408202667826,0.8125384602417609,0.8125384602417609
82,11,9.864065586544482,9.864065586544482,0.8127868557957995,0.8127868557957995
82,12,9.864049146432325,9.864049146432325,0.813034040744988,0.813034040744988
82,13,9.864032706351274,9.864032706351274,0.8132801643760839,0.8132801643760839
82,14,9.864016266296163,9.864016266296163,0.8135268522076357,0.8135268522076357
82,15,9.86399982626971,9.86399982626971,0.8137729454899297,0.8137729454899297
82,16,9.863983386269197,9.863983386269197,0.8140201450360088,0.8140201450360088
82,17,9.863966946299783,9.863966946299783,0.8142657771868331,0.8142657771868331
82,18,9.863950506351996,9.863950506351996,0.8145121979646593,0.8145121979646593
82,19,9.863934066436725,9.863934066436725,0.8147587957982185,0.8147587957982185
82,20,9.863917626543527,9.863917626543527,0.8150069602406904,0.8150069602406904
82,21,9.863901186680838,9.863901186680838,0.8152540875461979,0.8152540875461979
